Objects
100
,,Global Angle BOLT_2:BOLT_2,,,,,,Global Angle rvr5:rvr5,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
626,0,0.004405,0.037422,1.012139,101.312172,1079.397827,181.105835,0.014119,0.005262,0.505336,329.583191,869.325134,151.167694
627,0,0.003983,0.037890,1.012599,101.316376,1079.393555,181.114395,0.014498,0.005427,0.505324,329.588074,869.320679,151.176041
628,0,0.004656,0.037772,1.012280,101.318581,1079.388916,181.102722,0.014559,0.005516,0.505369,329.588470,869.322266,151.164108
629,0,0.003909,0.038058,1.012499,101.322243,1079.386230,181.107544,0.014352,0.005471,0.505409,329.586060,869.319031,151.166122
630,0,0.004004,0.038483,1.012666,101.321426,1079.392456,181.110168,0.014162,0.005492,0.505414,329.584595,869.321045,151.165512
631,0,0.003579,0.037856,1.012666,101.314354,1079.389893,181.105301,0.014446,0.005402,0.505374,329.582703,869.319397,151.167542
632,0,0.003507,0.037379,1.012571,101.310120,1079.390503,181.104370,0.014435,0.005415,0.505265,329.588287,869.314697,151.167465
633,0,0.003905,0.037780,1.012506,101.312462,1079.393555,181.095383,0.014274,0.005371,0.505382,329.582031,869.316528,151.158661
634,0,0.003718,0.038236,1.012690,101.322937,1079.389038,181.112122,0.014230,0.005455,0.505312,329.581024,869.320496,151.168167
635,0,0.003778,0.038023,1.012511,101.326134,1079.395630,181.113708,0.014259,0.005422,0.505356,329.588440,869.323669,151.166779
636,0,0.003841,0.038238,1.012399,101.326164,1079.388428,181.117447,0.014352,0.005295,0.505319,329.589294,869.318787,151.170837
637,0,0.003578,0.037862,1.012542,101.312752,1079.403809,181.116074,0.014468,0.005444,0.505336,329.590393,869.324402,151.170700
638,0,0.004406,0.037905,1.012443,101.316811,1079.403076,181.113312,0.014103,0.005391,0.505364,329.591064,869.320557,151.175323
639,0,0.003869,0.037746,1.012490,101.312111,1079.407227,181.119492,0.014269,0.005442,0.505375,329.588593,869.329651,151.178696
640,0,0.003797,0.037808,1.012719,101.312683,1079.410645,181.116425,0.014309,0.005425,0.505338,329.591492,869.328552,151.181442
641,0,0.003912,0.037923,1.012805,101.323578,1079.407959,181.134186,0.014435,0.005420,0.505378,329.588623,869.333008,151.180588
642,0,0.003702,0.038049,1.012776,101.321243,1079.410767,181.143829,0.014454,0.005418,0.505387,329.589417,869.331787,151.185364
643,0,0.004156,0.038133,1.012674,101.325325,1079.419434,181.122940,0.014314,0.005513,0.505383,329.594666,869.336121,151.187469
644,0,0.004400,0.037906,1.012568,101.324951,1079.415161,181.129929,0.014180,0.005404,0.505387,329.588898,869.343933,151.180527
645,0,0.003374,0.037705,1.012776,101.321785,1079.409302,181.133331,0.014247,0.005446,0.505376,329.588104,869.339111,151.193436
646,0,0.004187,0.037113,1.012369,101.318092,1079.416382,181.136841,0.014487,0.005463,0.505369,329.593079,869.336487,151.204163
647,0,0.004257,0.037562,1.012507,101.322227,1079.421875,181.128983,0.014493,0.005517,0.505334,329.591248,869.342529,151.198074
648,0,0.003424,0.037926,1.012826,101.329109,1079.418457,181.125793,0.014480,0.005439,0.505386,329.588654,869.345947,151.194046
649,0,0.003806,0.037917,1.012830,101.325958,1079.418091,181.133148,0.014510,0.005441,0.505380,329.590851,869.342896,151.192245
650,0,0.004276,0.037952,1.012662,101.332924,1079.414062,181.125046,0.014421,0.005367,0.505312,329.591675,869.341431,151.184769
651,0,0.003655,0.037585,1.012578,101.337997,1079.414795,181.120102,0.014309,0.005384,0.505390,329.605042,869.340332,151.185669
652,0,0.005032,0.037547,1.012423,101.334785,1079.410034,181.117752,0.014428,0.005507,0.505423,329.602020,869.339172,151.186050
653,0,0.003601,0.037386,1.012478,101.325989,1079.412354,181.095047,0.014333,0.005337,0.505314,329.595551,869.337158,151.177399
654,0,0.003510,0.037876,1.012305,101.339676,1079.408203,181.112350,0.014388,0.005517,0.505378,329.598511,869.332520,151.180206
655,0,0.003963,0.038230,1.012474,101.332741,1079.400757,181.104294,0.014355,0.005423,0.505354,329.600220,869.328674,151.180145
656,0,0.003593,0.038165,1.012591,101.330231,1079.409302,181.106094,0.014076,0.005357,0.505373,329.595856,869.331604,151.175415
657,0,0.003710,0.037808,1.012460,101.321960,1079.406250,181.106384,0.014369,0.005340,0.505356,329.593292,869.330505,151.176132
658,0,0.003505,0.037687,1.012347,101.324638,1079.392700,181.106369,0.014511,0.005424,0.505396,329.596893,869.319824,151.179062
659,0,0.003440,0.037690,1.012501,101.325218,1079.399780,181.088287,0.014394,0.005360,0.505353,329.596924,869.327698,151.163437
660,0,0.003231,0.038213,1.012674,101.323952,1079.396729,181.091156,0.014348,0.005384,0.505303,329.589966,869.323608,151.165497
661,0,0.004045,0.037681,1.012274,101.332085,1079.388550,181.102219,0.014133,0.005418,0.505365,329.595856,869.318726,151.167023
662,0,0.003716,0.037651,1.012110,101.318565,1079.390381,181.080399,0.014259,0.005396,0.505390,329.586243,869.319763,151.162506
663,0,0.003684,0.038052,1.012450,101.308838,1079.389893,181.086868,0.014208,0.005457,0.505456,329.578796,869.318542,151.154984
664,0,0.003717,0.037628,1.012194,101.319550,1079.384155,181.093307,0.014279,0.005465,0.505346,329.586884,869.318970,151.169022
665,0,0.003181,0.038361,1.012483,101.314850,1079.382935,181.090897,0.014095,0.005388,0.505390,329.587585,869.311829,151.171219
666,0,0.003810,0.038371,1.012632,101.315979,1079.390747,181.084885,0.014123,0.005316,0.505444,329.588684,869.319458,151.157288
667,0,0.003980,0.037861,1.012130,101.313110,1079.390625,181.093262,0.014318,0.005471,0.505320,329.579681,869.321289,151.161972
668,0,0.003633,0.038061,1.012201,101.316231,1079.390503,181.108734,0.014490,0.005415,0.505331,329.578186,869.316162,151.169525
669,0,0.003551,0.038065,1.012363,101.321075,1079.391357,181.103790,0.014264,0.005422,0.505359,329.585266,869.322021,151.171402
670,0,0.004244,0.037996,1.012156,101.322990,1079.393188,181.102570,0.014087,0.005427,0.505403,329.587524,869.319031,151.169571
671,0,0.003721,0.037780,1.012081,101.313560,1079.397217,181.101166,0.014091,0.005378,0.505408,329.584656,869.322021,151.166260
672,0,0.003978,0.038109,1.012292,101.317505,1079.399536,181.094070,0.014290,0.005416,0.505376,329.588013,869.322876,151.165237
673,0,0.003298,0.037759,1.012052,101.305565,1079.401367,181.093369,0.014569,0.005429,0.505338,329.586823,869.322021,151.168701
674,0,0.004327,0.037817,1.012179,101.325623,1079.399170,181.106750,0.014229,0.005413,0.505400,329.597290,869.322510,151.172379
675,0,0.003572,0.037568,1.012575,101.317284,1079.407715,181.103409,0.014148,0.005511,0.505368,329.590607,869.325256,151.164780
676,0,0.003659,0.038136,1.012200,101.311691,1079.406982,181.100510,0.014363,0.005538,0.505381,329.593597,869.326111,151.162277
677,0,0.003536,0.037942,1.012322,101.327950,1079.399170,181.098938,0.014307,0.005396,0.505410,329.603271,869.327759,151.159897
678,0,0.003891,0.037789,1.012565,101.324570,1079.407349,181.101807,0.014359,0.005430,0.505403,329.599640,869.323914,151.164062
679,0,0.004215,0.037677,1.012038,101.327736,1079.401611,181.108047,0.014371,0.005501,0.505324,329.603516,869.322510,151.174637
680,0,0.003858,0.037602,1.012196,101.322281,1079.408203,181.099655,0.014289,0.005467,0.505345,329.595093,869.324402,151.160782
681,0,0.004086,0.037691,1.012249,101.325768,1079.404419,181.098938,0.014336,0.005372,0.505357,329.595276,869.326965,151.160538
682,0,0.003938,0.037928,1.012378,101.331413,1079.401611,181.107849,0.014256,0.005447,0.505441,329.601379,869.321899,151.171432
683,0,0.004044,0.037365,1.012382,101.319550,1079.404419,181.108200,0.014464,0.005490,0.505288,329.595673,869.326416,151.172287
684,0,0.004081,0.037739,1.012282,101.331764,1079.406738,181.111176,0.014340,0.005520,0.505374,329.607086,869.325439,151.169937
685,0,0.003740,0.037442,1.012215,101.333778,1079.403931,181.102661,0.014264,0.005357,0.505375,329.601440,869.326782,151.163040
686,0,0.003836,0.037744,1.012575,101.326637,1079.401489,181.097824,0.014193,0.005469,0.505386,329.595398,869.325134,151.158951
687,0,0.003449,0.037874,1.012678,101.334412,1079.398315,181.103287,0.014326,0.005496,0.505300,329.602264,869.323975,151.161423
688,0,0.003518,0.037963,1.012688,101.323250,1079.400391,181.104462,0.014358,0.005477,0.505346,329.601471,869.319336,151.168655
689,0,0.003573,0.037529,1.012510,101.333786,1079.401611,181.104874,0.014265,0.005426,0.505360,329.603424,869.320557,151.172363
690,0,0.003523,0.037613,1.012567,101.326324,1079.400146,181.093353,0.014396,0.005401,0.505353,329.598328,869.323059,151.159561
691,0,0.003626,0.037946,1.012367,101.323433,1079.399780,181.099304,0.014180,0.005351,0.505399,329.600800,869.322388,151.163101
692,0,0.004323,0.037966,1.012522,101.333824,1079.391602,181.105789,0.014225,0.005458,0.505343,329.602692,869.321167,151.167801
693,0,0.004266,0.038112,1.012427,101.332390,1079.395142,181.107651,0.014352,0.005438,0.505383,329.608215,869.326172,151.177170
694,0,0.002972,0.037451,1.012452,101.325691,1079.399170,181.099075,0.014246,0.005424,0.505424,329.598053,869.323914,151.168793
695,0,0.003134,0.037700,1.012457,101.325928,1079.398315,181.085800,0.014306,0.005347,0.505451,329.599274,869.328247,151.158234
696,0,0.003362,0.037595,1.012562,101.331680,1079.396240,181.095551,0.014310,0.005612,0.505372,329.599396,869.326904,151.161072
697,0,0.004279,0.037717,1.012292,101.328293,1079.393677,181.103882,0.014404,0.005393,0.505362,329.599609,869.318848,151.173676
698,0,0.003559,0.038012,1.012547,101.325722,1079.396851,181.105652,0.014179,0.005373,0.505401,329.597809,869.327637,151.169037
699,0,0.003797,0.038112,1.012479,101.330345,1079.400635,181.107117,0.014440,0.005509,0.505361,329.599274,869.327271,151.161377
700,0,0.003806,0.037720,1.012159,101.333809,1079.399658,181.100479,0.014225,0.005359,0.505479,329.603912,869.325256,151.162231
701,0,0.004183,0.037718,1.012294,101.317024,1079.404541,181.093353,0.014375,0.005418,0.505432,329.593201,869.324463,151.166000
702,0,0.003930,0.037583,1.012550,101.331078,1079.399048,181.111206,0.014411,0.005345,0.505308,329.595215,869.326660,151.168945
703,0,0.003772,0.038042,1.012352,101.326607,1079.395386,181.100128,0.014042,0.005450,0.505402,329.601776,869.319946,151.167633
704,0,0.003894,0.038161,1.012633,101.326241,1079.399170,181.101715,0.014065,0.005289,0.505447,329.589966,869.329163,151.162811
705,0,0.003876,0.038103,1.012487,101.321587,1079.403564,181.098068,0.014168,0.005416,0.505375,329.589569,869.328613,151.158554
706,0,0.004008,0.037783,1.012295,101.326736,1079.388062,181.093369,0.014403,0.005357,0.505376,329.594971,869.320435,151.169846
707,0,0.003717,0.037658,1.012207,101.324348,1079.399170,181.104340,0.014262,0.005385,0.505347,329.592651,869.318970,151.176270
708,0,0.003692,0.037648,1.012183,101.319862,1079.404541,181.096939,0.014197,0.005445,0.505385,329.594025,869.324585,151.165405
709,0,0.003777,0.037767,1.012327,101.323578,1079.394531,181.092102,0.014199,0.005498,0.505463,329.594666,869.319824,151.168396
710,0,0.003869,0.037567,1.012416,101.321426,1079.400757,181.093735,0.014267,0.005497,0.505401,329.586914,869.328674,151.158752
711,0,0.004706,0.038288,1.012409,101.318062,1079.402466,181.096252,0.014225,0.005453,0.505414,329.586609,869.327393,151.163742
712,0,0.004013,0.037882,1.012149,101.322853,1079.386719,181.106964,0.014323,0.005408,0.505413,329.593231,869.312683,151.175522
713,0,0.003511,0.037372,1.012291,101.314049,1079.390869,181.096909,0.014123,0.005403,0.505367,329.587097,869.321228,151.171936
714,0,0.003717,0.037972,1.012715,101.311974,1079.394775,181.103531,0.014144,0.005303,0.505388,329.586670,869.324036,151.159348
715,0,0.003662,0.038164,1.012553,101.328438,1079.395142,181.099487,0.014420,0.005317,0.505390,329.597198,869.320129,151.160202
716,0,0.003813,0.037641,1.012545,101.318497,1079.394043,181.085373,0.014299,0.005336,0.505415,329.593323,869.317932,151.154190
717,0,0.003932,0.037840,1.012398,101.319855,1079.395508,181.097672,0.014129,0.005317,0.505408,329.589600,869.317810,151.168503
718,0,0.003286,0.037580,1.012179,101.331917,1079.389404,181.102051,0.014264,0.005406,0.505320,329.601685,869.310303,151.170456
719,0,0.003414,0.038013,1.012443,101.318962,1079.395508,181.093460,0.014316,0.005612,0.505445,329.586060,869.319641,151.148178
720,0,0.003345,0.037965,1.012461,101.310966,1079.396851,181.087585,0.014221,0.005485,0.505435,329.578430,869.327698,151.148239
721,0,0.003973,0.038242,1.012301,101.330582,1079.387573,181.096329,0.014137,0.005345,0.505384,329.594238,869.316528,151.161575
722,0,0.004568,0.037447,1.011956,101.334366,1079.390015,181.096909,0.014236,0.005414,0.505329,329.601562,869.313416,151.172546
723,0,0.003153,0.037796,1.012522,101.319580,1079.397461,181.090149,0.014196,0.005367,0.505390,329.590240,869.320374,151.155884
724,0,0.003865,0.037609,1.012516,101.332909,1079.394165,181.091461,0.014258,0.005432,0.505362,329.595642,869.320129,151.158127
725,0,0.003585,0.037932,1.012532,101.338409,1079.395630,181.100586,0.014159,0.005373,0.505410,329.601379,869.325562,151.170288
726,0,0.003793,0.038166,1.012715,101.325653,1079.401855,181.106384,0.014066,0.005372,0.505395,329.595398,869.328491,151.161621
727,0,0.004468,0.038081,1.012285,101.326996,1079.401001,181.114853,0.014233,0.005463,0.505329,329.596710,869.322266,151.174591
728,0,0.003917,0.037703,1.012548,101.331306,1079.401245,181.120483,0.014177,0.005422,0.505369,329.604095,869.316162,151.179459
729,0,0.004048,0.037782,1.012582,101.316269,1079.402466,181.100830,0.014317,0.005422,0.505367,329.591827,869.329346,151.164032
730,0,0.003858,0.037714,1.012430,101.320740,1079.403320,181.099579,0.014256,0.005470,0.505443,329.598083,869.329346,151.165192
731,0,0.003494,0.037858,1.012571,101.335953,1079.399048,181.118942,0.014285,0.005397,0.505353,329.606995,869.324829,151.178558
732,0,0.003638,0.038077,1.012667,101.330330,1079.401978,181.112610,0.014364,0.005315,0.505394,329.604614,869.325500,151.168991
733,0,0.003605,0.037980,1.012738,101.325699,1079.413452,181.106842,0.014363,0.005447,0.505383,329.603943,869.327820,151.168289
734,0,0.003584,0.037742,1.012494,101.332375,1079.408813,181.103027,0.014344,0.005450,0.505416,329.606964,869.331177,151.167969
735,0,0.003403,0.037703,1.012567,101.330536,1079.407471,181.115402,0.014195,0.005320,0.505400,329.605347,869.331909,151.178909
736,0,0.003352,0.037800,1.012912,101.328049,1079.411865,181.104980,0.014500,0.005453,0.505400,329.606598,869.332764,151.166321
737,0,0.004136,0.038003,1.012179,101.337349,1079.401855,181.113632,0.014330,0.005531,0.505324,329.603363,869.327820,151.174515
738,0,0.004047,0.037635,1.012368,101.328438,1079.406860,181.111053,0.014184,0.005521,0.505346,329.603027,869.322144,151.175156
739,0,0.004158,0.037992,1.012363,101.326134,1079.409058,181.106674,0.014265,0.005343,0.505406,329.606873,869.328247,151.171494
740,0,0.003881,0.037982,1.012288,101.330376,1079.410400,181.105240,0.014257,0.005452,0.505387,329.601562,869.329407,151.158691
741,0,0.003528,0.038003,1.012706,101.330772,1079.404175,181.113861,0.014103,0.005415,0.505359,329.603394,869.327698,151.169281
742,0,0.003632,0.037659,1.012440,101.324745,1079.399414,181.107620,0.014338,0.005328,0.505346,329.601501,869.320984,151.173645
743,0,0.004343,0.037742,1.012154,101.324219,1079.403931,181.108978,0.014307,0.005468,0.505376,329.603027,869.324402,151.173737
744,0,0.003985,0.038036,1.012153,101.325882,1079.402832,181.105682,0.014199,0.005400,0.505353,329.604553,869.325867,151.165833
745,0,0.003761,0.037912,1.012315,101.329956,1079.405151,181.098373,0.014054,0.005449,0.505404,329.600586,869.326721,151.165359
746,0,0.003256,0.038267,1.012707,101.330391,1079.392334,181.108276,0.014201,0.005427,0.505386,329.604889,869.325562,151.171509
747,0,0.003972,0.038032,1.012153,101.330757,1079.389160,181.111206,0.014274,0.005528,0.505395,329.606903,869.323608,151.170410
748,0,0.003902,0.037383,1.012069,101.330467,1079.398438,181.117722,0.014333,0.005387,0.505380,329.607056,869.326050,151.177231
749,0,0.003988,0.037554,1.012351,101.331635,1079.403564,181.114670,0.014143,0.005451,0.505403,329.602386,869.328674,151.162140
750,0,0.003483,0.037553,1.012330,101.321999,1079.402222,181.107117,0.014154,0.005347,0.505468,329.599609,869.327698,151.163300
751,0,0.004100,0.037369,1.012245,101.323143,1079.391479,181.110916,0.014323,0.005401,0.505361,329.603668,869.325317,151.170837
752,0,0.003820,0.038060,1.012320,101.331261,1079.395386,181.114243,0.014344,0.005464,0.505467,329.605530,869.324219,151.168411
753,0,0.003511,0.038288,1.012199,101.323708,1079.391357,181.112534,0.014312,0.005482,0.505346,329.597717,869.321899,151.173599
754,0,0.003665,0.037672,1.012555,101.318794,1079.394653,181.106064,0.014146,0.005385,0.505388,329.598358,869.320129,151.166260
755,0,0.003618,0.037598,1.012639,101.327423,1079.396729,181.104309,0.014385,0.005468,0.505377,329.598419,869.325623,151.161606
756,0,0.003879,0.037453,1.012308,101.323792,1079.401611,181.106949,0.014358,0.005493,0.505331,329.600677,869.322876,151.169647
757,0,0.003497,0.037906,1.012280,101.325119,1079.396606,181.103317,0.014195,0.005290,0.505370,329.599823,869.325012,151.167114
758,0,0.003782,0.037528,1.012213,101.322029,1079.397095,181.106888,0.014294,0.005518,0.505371,329.598907,869.321899,151.170532
759,0,0.004018,0.037604,1.012353,101.332191,1079.399658,181.106323,0.014459,0.005436,0.505334,329.602997,869.322266,151.166489
760,0,0.003957,0.038265,1.012563,101.332489,1079.404053,181.097946,0.014203,0.005393,0.505453,329.595856,869.325195,151.155197
761,0,0.003920,0.037763,1.012171,101.324219,1079.406616,181.105209,0.014339,0.005543,0.505406,329.601837,869.325867,151.163376
762,0,0.004158,0.037936,1.012251,101.335205,1079.402344,181.116241,0.014141,0.005419,0.505354,329.611267,869.323669,151.172424
763,0,0.003619,0.037292,1.012118,101.340790,1079.403809,181.111191,0.014358,0.005446,0.505383,329.606628,869.326843,151.168427
764,0,0.003500,0.037865,1.012582,101.327530,1079.414185,181.104248,0.014463,0.005456,0.505353,329.604156,869.331604,151.160721
765,0,0.003432,0.037860,1.012599,101.342453,1079.411987,181.115234,0.014316,0.005346,0.505379,329.607666,869.331055,151.161514
766,0,0.003642,0.037992,1.012514,101.343765,1079.405884,181.112488,0.014380,0.005429,0.505331,329.614227,869.323059,151.171936
767,0,0.004250,0.037768,1.012502,101.343933,1079.406738,181.103485,0.014459,0.005449,0.505344,329.610138,869.328186,151.164932
